video_id,video_title,published_at,channel_id,channel_title,video_duration,video_view_count,video_likes,video_dislikes,video_comments,video_category_id,video_live_streaming
P4IPJI_j6L4,"$10,000 If He Makes This Shot",2021-02-28T21:02:18Z,UC4-79UOlP48-QNGgCko5p2g,MrBeast 2,PT32S,43291665,2249289,0,9421,22,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
ykRq_rp7NhM,I Got Naruto to Subscribe to Me,2023-05-20T20:00:00Z,UC4-79UOlP48-QNGgCko5p2g,MrBeast 2,PT20S,42907955,2816024,0,7851,22,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
tRqLAXTVoZw,Water Bottle Flip Challenge,2023-01-08T21:00:13Z,UC4-79UOlP48-QNGgCko5p2g,MrBeast 2,PT40S,42609344,2711750,0,4726,22,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
48aPpt02360,Gordon Ramsay Makes Karl An Idiot Sandwich,2022-07-06T20:27:48Z,UC4-79UOlP48-QNGgCko5p2g,MrBeast 2,PT20S,42525952,2401884,0,5374,22,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
EniZMIlfqk0,Would You Buy This MrBeast Mystery Box?,2022-09-10T20:00:07Z,UC4-79UOlP48-QNGgCko5p2g,MrBeast 2,PT45S,42430447,3440025,0,8798,22,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
ayoqtcyNurM,When They Don't Have Chicken Nuggets,2021-09-15T20:29:58Z,UC4-79UOlP48-QNGgCko5p2g,MrBeast 2,PT27S,41900286,2733397,0,23994,22,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
CC5lNpxVC64,"$10,000 If He Rolls A 7",2021-05-12T20:00:01Z,UC4-79UOlP48-QNGgCko5p2g,MrBeast 2,PT22S,41682456,1849115,0,5626,22,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
3cxtvDEziXU,PewDiePie Comment On This Video,2021-02-25T21:00:01Z,UC4-79UOlP48-QNGgCko5p2g,MrBeast 2,PT16S,41676983,2090638,0,143565,22,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
bE5StLgsZek,100 Years of Youtube Videos,2022-05-22T20:00:34Z,UC4-79UOlP48-QNGgCko5p2g,MrBeast 2,PT13S,41509236,2045964,0,14224,22,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
RBB9GSMkLHc,How To Never Lose Rock Paper Scissors Again!,2020-08-23T22:07:27Z,UC4-79UOlP48-QNGgCko5p2g,MrBeast 2,PT14S,41116457,1845800,0,322173,22,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
ZCVj0ZSd7Ps,Fruit Ninja In Real Life,2021-06-08T20:00:01Z,UC4-79UOlP48-QNGgCko5p2g,MrBeast 2,PT34S,38837212,2032379,0,13537,22,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
6NUAfYJTb9U,Finding The Perfect Spongebob Popsicle,2021-07-18T20:00:03Z,UC4-79UOlP48-QNGgCko5p2g,MrBeast 2,PT18S,37792445,1340524,0,10762,22,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
1Y1Kcfog3KU,I Made a Number One Hit Song,2022-08-13T15:00:02Z,UC4-79UOlP48-QNGgCko5p2g,MrBeast 2,PT31S,34404956,2100183,0,5916,22,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
kTg4kBRz3t4,World's Best Eater vs Normal Person,2022-06-16T19:00:15Z,UC4-79UOlP48-QNGgCko5p2g,MrBeast 2,PT1M,34225706,1940205,0,5322,22,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
Dgu_j0vV0rk,"My 50,000,000 SUBSCRIBER PLAY BUTTON!",2021-05-02T19:00:02Z,UC4-79UOlP48-QNGgCko5p2g,MrBeast 2,PT23S,33925752,2059304,0,15300,22,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
0VDIibxorIE,100 Pin Bowling Challenge 🎳,2021-06-20T20:00:04Z,UC4-79UOlP48-QNGgCko5p2g,MrBeast 2,PT28S,31868782,1432093,0,4435,22,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
j3-38Dh-83w,Can You Solve This Mystery in Paris?,2023-04-03T20:00:00Z,UC4-79UOlP48-QNGgCko5p2g,MrBeast 2,PT1M,31279676,2112619,0,3783,22,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
6Dh-RL__uN4,bitch lasagna,2018-10-05T17:16:40Z,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,PT2M15S,314665817,12836926,0,1224957,10,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
PHgc8Q6qTjc,Congratulations,2019-03-31T16:50:30Z,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,PT4M19S,230613572,10458231,0,987696,10,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
7Vj5M0qKh8g,THE RUBY PLAYBUTTON / YouTube 50 Mil Sub Reward Unbox,2016-12-18T16:04:54Z,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,PT9M59S,91011027,6069028,0,617622,24,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
DYlesHOaPkY,Unboxing 100 MIL YouTube AWARD!!,2019-09-10T16:44:42Z,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,PT10M2S,71882633,5105663,0,330721,20,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
VGt-BZ-SxGI,Minecraft Part 1,2019-06-21T18:11:46Z,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,PT20M43S,54860606,2634747,0,152102,20,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
rc1XYAJCZ80,FUNNY GAMING MONTAGE!,2012-10-28T19:00:12Z,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,PT11M1S,51843726,887507,0,0,20,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
5pEPpNpbnCI,"BROFIST (PewDiePie Song, By Roomie)",2016-07-22T15:04:22Z,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,PT3M9S,47020645,1388145,0,126129,20,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
z-3xIw730pg,WORLDS MOST OFFENSIVE GAME? - (Fridays With PewDiePie - Part 73),2013-11-24T01:46:35Z,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,PT8M11S,42261023,875933,0,60722,24,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
7PIMiDcwNvc,Marzia & Felix - Wedding 19.08.2019,2019-08-24T15:39:57Z,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,PT6M22S,40695443,5540605,0,512942,24,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
lQz6xhlOt18,FLAPPY BIRD - DONT PLAY THIS GAME!,2014-01-28T00:53:04Z,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,PT9M46S,37613664,942772,0,78861,20,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
nFmSepfF48o,LOGAN PAUL,2018-01-02T16:36:58Z,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,PT11M2S,37032692,2004727,0,150277,24,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
6yBBO8PzWFI,DRAW MY LIFE - PewDiePie,2013-01-31T21:45:00Z,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,PT6M7S,36054420,1177770,0,0,24,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
C1ObitoLwhM,"Trap Adventure 2 - WHO MADE THIS GAME AND WHY 😡😡? ! "" 🤰😡 - #001",2018-01-26T20:03:42Z,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,PT12M2S,34231542,1391423,0,48758,20,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
wHQKij7tATE,I got RAIDED in Minecraft!!! - Part 8,2019-07-03T16:09:57Z,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,PT33M12S,29982344,2695445,0,139403,20,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
HeZtOmiJGOQ,RATING YOUTUBER APOLOGY VIDEOS,2018-10-26T19:39:38Z,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,PT26M34S,29068535,1201821,0,54485,24,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
rOZ0OHaPmnk,The Impossible Quiz.,2013-12-08T04:33:28Z,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,PT11M40S,28782345,587288,0,39179,20,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
zpWYQ1YtgnI,Will Smith hosts Meme Review w/ Elon Musk  [MEME REVIEW] 👏 👏#50,2019-02-22T19:50:04Z,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,PT19M49S,28496811,1897138,0,122487,24,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
Wog1Zwx9jV0,Im actually having... FUN? In MINECRAFT (hacked) - Part 2,2019-06-23T16:49:52Z,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,PT22M15S,26794706,1271402,0,99078,20,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
0looVXRbaDk,Genius needs to be stopped!,2019-01-06T18:07:40Z,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,PT16M13S,25789451,1411158,0,99050,24,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
SULJh7cU8pg,Deadpool Gameplay - Part 1 - Walkthrough Playthrough Let's Play | PewDiePie,2013-07-05T19:20:14Z,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,PT26M11S,23900375,354019,0,52416,20,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
GYpOapkr5MA,Married in Minecraft Epicly - Part 29,2019-08-22T16:28:52Z,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,PT28M46S,23662258,1546666,0,110337,20,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
p-DPZ6M6-7E,I FOUND an OCEAN TEMPLE in Minecraft! (epic) - Part 11,2019-07-09T17:23:29Z,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,PT31M17S,23553068,1731417,0,97211,20,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
XdMCyi_Avzc,(WARNING GROSS) CURING MY TRYPOPHOBIA,2016-08-03T15:08:52Z,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,PT7M19S,23507256,777715,0,100984,20,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
yncoNo7tr2s,We finally play Minecraft! - Minecraft with Marzia - Part 1,2019-08-20T19:26:53Z,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,PT26M23S,23338356,1532632,0,121050,20,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
h7n-wXauzPU,The UNTHINKABLE happened in Minecraft - Part 28,2019-08-14T17:42:26Z,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,PT26M50S,22962826,1182079,0,94300,20,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
EtlL3Hfavus,Raiding a Woodland Mansion in Minecraft - Part 15,2019-07-16T16:26:18Z,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,PT28M57S,22891450,1122838,0,112942,20,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
Kbl3b_mmyXE,I tame a Fox in Minecraft (very cute) - Part 27,2019-08-11T16:08:10Z,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,PT29M22S,22878607,1160032,0,123679,20,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
YuihlgsgNSo,I slept in the Nether in Minecraft..  - Part 5,2019-06-29T15:58:53Z,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,PT24M13S,22781907,1254777,0,158171,20,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
3Ag0BzLkaD4,I found the END of Minecraft! - Part 18,2019-07-22T17:46:50Z,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,PT27M3S,22397122,1231832,0,85439,20,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
7yP35-V042c,South Park: The Stick of Truth - Gameplay - Part 1 - DOUCHEBAG JEW | PewDiePie,2014-02-21T04:57:56Z,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,PT28M28S,21928012,435979,0,28369,20,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
NTJY_EhT8OM,I found an EPIC treassure in Minecraft  - Part 6,2019-07-01T17:37:58Z,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,PT17M22S,21828654,1171051,0,60679,20,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
YVxaK8WQhJo,I challenge the Ender Dragon in Minecraft (Ending) - Part 30,2019-08-25T17:55:17Z,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,PT20M56S,21810138,1755116,0,163112,20,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
srScJAs2i1c,I found a DOG in Minecraft!!! - Part 7,2019-07-02T17:14:32Z,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,PT29M30S,21696925,1165419,0,101089,20,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
XozZYCqNo8Q,Minecraft Skyblock #1,2019-07-14T15:03:25Z,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,PT24M44S,21658456,1335813,0,77472,20,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
0wLljngvrpw,The Last Of Us Gameplay Walkthrough Playthrough Let's Play (Full Game) - Part 1,2013-06-14T17:17:05Z,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,PT17M27S,21408009,428587,0,0,20,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
zTxxlPGohz0,Minecraft is scary!!! - Part 3,2019-06-25T16:19:22Z,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,PT17M3S,21356578,1336293,0,96189,20,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
yzJokj2gelY,DONT Name Change your Horse in Minecraft to this... - Part 13,2019-07-12T16:30:53Z,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,PT28M26S,21236960,1137854,0,95689,20,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
isUar327y3o,ABORTION... ON A MAN? - South Park: The Sick of Truth - Part 10 | PewDiePie,2014-03-09T20:27:58Z,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,PT20M20S,20452270,237120,0,15105,20,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
78IfMhVFBLk,QnA with future Wifey,2019-03-03T18:15:00Z,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,PT10M10S,20177856,1292922,0,95449,24,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
k1mAqt9yKYY,I LOST my horse in Minecraft (REAL TEARS) - Part 4,2019-06-27T18:39:13Z,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,PT14M56S,20118634,977093,0,71198,20,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
9F-WPOCOLpI,PLAYING WITH STRANGERS PUBG SQUADS,2018-08-12T16:45:55Z,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,PT10M16S,20023136,892786,0,49317,20,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
4awKvTfgKfU,HOW TO: MAKE SWEDISH MEATBALLS,2017-10-08T18:09:09Z,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,PT10M10S,19928111,818050,0,52395,26,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
-Anyq7-N0zY,Saving my Minecraft Dog At ALL COSTS! - Part 10,2019-07-08T18:00:59Z,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,PT21M,19372183,1056422,0,91357,20,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
l0hait9qXOE,Goodbye my Minecraft horse.. - Part 19,2019-07-24T21:16:06Z,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,PT22M25S,19205418,935822,0,127119,20,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
dJg1ptpqN2g,I found an Ikea Bird in Minecraft! - Part 17,2019-07-20T17:03:14Z,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,PT29M54S,19033885,985250,0,106991,20,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
RJ2XlUga7Mc,I built a GIANT MEATBALL in Minecraft (emotional) - Part 16,2019-07-18T16:01:50Z,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,PT18M37S,19001003,979612,0,79925,20,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
8Le7yEPA5SY,I did an Oopsie in Minecraft  - Part 21,2019-07-29T18:02:29Z,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,PT31M3S,18971376,963397,0,73819,24,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
V-4sLymIv0M,I played Minecraft Hardcore for 12 Hours (bad things happened),2019-09-18T16:12:48Z,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,PT12H2M49S,18833917,811884,0,66439,20,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
3i9UFKS0j1U,MOST AWKWARD GAMEPLAY EVER! Deadpool -  Part 7,2013-07-13T20:11:01Z,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,PT15M21S,18519485,180540,0,12210,20,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
lyG942-zMmg,I've made a HUGE mistake in Minecraft - Part 20,2019-07-27T16:56:54Z,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,PT22M44S,18082592,965126,0,100535,20,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
Oy8zSYKkczI,Retro Tech: Game Boy,2019-04-19T16:00:06Z,UCBJycsmduvYEL83R_U4JriQ,Marques Brownlee,PT23M49S,39915128,219940,0,14500,28,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
l0DoQYGZt8M,Apple iPhone X Unboxing!,2017-10-31T10:00:52Z,UCBJycsmduvYEL83R_U4JriQ,Marques Brownlee,PT5M44S,18415144,317208,0,24390,28,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
PTpoj4f25dk,Xiaomi Mi Mix Alpha Impressions: The Wraparound Display!,2020-02-28T14:00:32Z,UCBJycsmduvYEL83R_U4JriQ,Marques Brownlee,PT11M4S,16634517,408138,0,23279,28,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
OFvXuyITwBI,Apple Vision Pro Impressions!,2023-06-06T06:39:07Z,UCBJycsmduvYEL83R_U4JriQ,Marques Brownlee,PT20M11S,15708970,505478,0,39310,28,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
VJI88QIW7H4,RETRO TECH: MACINTOSH,2019-12-02T17:01:00Z,UCBJycsmduvYEL83R_U4JriQ,Marques Brownlee,PT26M5S,0,0,0,9456,24,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
MevKTPN4ozw,Talking Tech with Elon Musk!,2018-08-18T01:27:54Z,UCBJycsmduvYEL83R_U4JriQ,Marques Brownlee,PT17M54S,15262221,558521,0,27887,28,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
mr9kK0_7x08,Tesla Factory Tour with Elon Musk!,2018-08-20T21:08:09Z,UCBJycsmduvYEL83R_U4JriQ,Marques Brownlee,PT15M20S,14236356,411140,0,19322,28,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
QtMzV73NAgk,PlayStation 5 Unboxing & Accessories!,2020-10-27T12:00:37Z,UCBJycsmduvYEL83R_U4JriQ,Marques Brownlee,PT11M39S,14092258,587641,0,39692,28,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
8FpPSMIB4uA,Reviewing EVERY iPhone Ever!,2021-10-12T03:21:54Z,UCBJycsmduvYEL83R_U4JriQ,Marques Brownlee,PT33M15S,13808416,386111,0,20193,28,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
X1b3C2081-Q,iPhone 12 Review: Just Got Real!,2020-10-25T22:54:32Z,UCBJycsmduvYEL83R_U4JriQ,Marques Brownlee,PT18M18S,13079163,325082,0,21244,28,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
UdfSrJvqY_E,AirPods Max Unboxing & Impressions: $550?!,2020-12-10T14:00:39Z,UCBJycsmduvYEL83R_U4JriQ,Marques Brownlee,PT11M52S,12452032,414246,0,46013,28,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
cH66LWWluVE,The Ultimate iOS 14 Homescreen Setup Guide!,2020-09-25T00:49:33Z,UCBJycsmduvYEL83R_U4JriQ,Marques Brownlee,PT9M18S,12164844,313622,0,13199,28,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
SdLShOCvVeM,iPhone 14 Pro Review: This Will Be Copied!,2022-09-14T13:01:12Z,UCBJycsmduvYEL83R_U4JriQ,Marques Brownlee,PT22M21S,11878804,340712,0,18854,28,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
kFz9afj8lu0,Can You Actually Game in 8K? (RTX 3090 Gameplay!),2020-09-23T04:13:29Z,UCBJycsmduvYEL83R_U4JriQ,Marques Brownlee,PT16M21S,11012989,328471,0,26686,28,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
t9R7xx0joOU,Samsung Galaxy S10 Impressions!,2019-02-20T19:30:55Z,UCBJycsmduvYEL83R_U4JriQ,Marques Brownlee,PT10M19S,10922635,234483,0,24658,28,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
MrUhzYdcX6w,AirPods Pro Unboxing & Impressions!,2019-10-29T12:00:31Z,UCBJycsmduvYEL83R_U4JriQ,Marques Brownlee,PT7M7S,10741234,272078,0,18578,28,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
